Climb,User,rating
904,106031999,4
720,106031999,5
14,106031999,3
781,106031999,3
576,106031999,4
610,106031999,3
638,106031999,4
836,106031999,4
376,106031999,3
396,106031999,4
613,106031999,5
8,106031999,5
23,106031999,3
29,106031999,3
192,106031999,4
655,106031999,5
68,106031999,4
337,106031999,4
160,106031999,5
840,106031999,4
526,106031999,5
0,106031999,4
661,106031999,5
452,106031999,5
664,106031999,5
250,106031999,4
145,106031999,5
9,106031999,4
687,106031999,4
170,106031999,4
621,106031999,4
368,106031999,4
494,106031999,4
783,106031999,5
718,106031999,4
184,106031999,4
842,106031999,3
20,106031999,4
180,106031999,3
487,106031999,3
320,106031999,4
78,106031999,5
209,106031999,5
284,106031999,4
84,106031999,4
660,106031999,4
292,106031999,4
231,106031999,5
414,106031999,5
175,106031999,4
845,106031999,4
587,11115,4
30,11115,3
531,11115,4
666,11115,5
10,11115,3
866,11115,3
640,11115,3
247,11115,4
12,11115,3
495,11115,3
754,11115,4
210,11115,4
327,11115,3
711,11115,3
244,11115,3
797,11115,4
745,11115,3
431,11115,4
260,11115,3
782,11115,3
513,11115,3
232,11115,4
97,11115,5
146,11115,3
844,11115,3
306,106058154,5
525,106058154,4
263,106058154,4
448,106058154,3
682,106058154,3
243,106058154,5
744,106058154,3
904,106058154,4
720,106058154,5
14,106058154,2
576,106058154,3
638,106058154,4
396,106058154,5
386,106058154,5
609,106058154,3
595,106058154,4
394,106058154,5
23,106058154,5
192,106058154,5
819,106058154,4
147,106058154,3
511,106058154,5
387,106058154,4
343,106058154,4
858,106058154,5
482,106058154,4
566,106058154,5
596,106058154,4
510,106058154,5
631,106058154,5
250,106058154,5
145,106058154,5
9,106058154,5
590,106058154,4
875,106058154,3
675,106058154,4
687,106058154,4
772,106058154,4
333,106058154,5
895,106058154,5
310,106058154,4
170,106058154,4
820,106058154,5
463,106058154,5
75,106058154,5
662,106058154,5
229,106058154,4
536,106058154,5
430,106058154,5
121,106058154,4
111,106058154,3
621,106058154,4
368,106058154,4
79,106058154,4
26,106058154,4
494,106058154,5
346,106058154,4
783,106058154,5
70,106058154,5
421,106058154,4
708,106058154,4
804,106058154,5
718,106058154,3
853,106058154,3
184,106058154,4
647,106058154,4
547,106058154,4
245,106058154,4
273,106058154,4
256,106058154,3
542,106058154,3
224,106058154,4
893,106058154,4
408,106058154,4
441,106058154,4
180,106058154,3
487,106058154,3
516,106058154,3
320,106058154,3
78,106058154,5
710,106058154,3
171,106058154,5
467,106058154,5
500,106852393,4
524,106852393,3
612,106852393,3
550,106852393,4
478,106852393,5
818,106852393,4
403,106852393,2
279,106852393,5
559,106852393,4
504,106852393,5
278,106852393,5
83,106852393,5
825,106852393,4
439,106852393,5
209,106852393,5
307,106852393,3
388,106852393,5
18,106852393,5
488,106852393,5
854,106852393,5
734,106852393,4
281,106852393,4
880,106852393,4
537,106852393,5
713,106852393,5
299,106852393,5
695,106852393,4
846,106852393,4
246,106852393,4
890,106852393,5
5,106852393,4
54,106852393,5
801,106852393,5
761,106852393,5
118,106852393,5
467,106852393,5
485,106830645,4
657,106830645,4
838,106830645,5
329,106830645,5
384,106830645,3
128,106830645,4
12,106830645,4
481,106830645,3
778,106830645,3
703,106830645,4
622,106830645,4
29,106830645,4
192,106830645,4
655,106830645,5
91,106830645,4
68,106830645,4
337,106830645,4
248,106830645,4
562,106830645,2
457,106830645,4
878,106830645,3
858,106830645,4
689,106830645,4
649,106830645,4
859,106830645,3
418,106830645,4
510,106830645,5
164,106830645,4
250,106830645,4
145,106830645,4
9,106830645,4
590,106830645,4
599,106830645,3
875,106830645,3
675,106830645,3
333,106830645,4
310,106830645,5
170,106830645,4
820,106830645,5
670,106830645,4
756,106830645,3
463,106830645,4
75,106830645,4
662,106830645,5
906,106830645,4
229,106830645,4
430,106830645,4
121,106830645,4
621,106830645,3
368,106830645,3
494,106830645,4
783,106830645,5
92,106830645,4
569,106830645,5
339,106830645,4
70,106830645,4
312,106830645,4
804,106830645,4
624,106830645,4
647,106830645,3
547,106830645,3
224,106830645,3
408,106830645,4
441,106830645,4
517,106830645,3
487,106830645,3
171,106830645,4
579,106830645,4
209,106830645,4
711,106830645,5
364,106830645,4
493,106830645,4
166,106830645,4
728,106830645,4
513,106830645,5
266,106830645,4
660,106830645,4
292,106830645,3
175,106830645,3
845,106830645,4
80,106830645,4
38,13489,4
789,13489,4
444,13489,5
866,13489,4
504,13489,4
247,13489,4
811,13489,5
673,13489,4
219,13489,5
107,13489,5
176,13489,5
289,13489,4
49,13489,5
306,13489,4
838,13489,5
465,13489,5
384,13489,5
848,13489,5
442,13489,5
568,13489,4
230,13489,4
200,13489,5
699,13489,3
525,13489,4
492,13489,5
263,13489,3
331,13489,5
585,13489,5
129,13489,4
142,13489,3
166,13489,5
485,108355917,5
640,108355917,4
81,108355917,4
851,108355917,4
852,108355917,4
835,108355917,5
824,108355917,5
764,108355917,4
501,108355917,4
326,108355917,4
831,108355917,4
807,108355917,4
909,108355917,4
625,108355917,4
629,108355917,5
369,108355917,4
790,108355917,5
857,108355917,5
630,108355917,3
264,108355917,4
508,108355917,4
161,108355917,4
351,108355917,4
426,108355917,5
520,108355917,4
717,108355917,3
251,108355917,5
193,108355917,5
179,108355917,3
458,108355917,4
692,108355917,5
108,108355917,4
304,108355917,3
303,108355917,4
885,108355917,4
131,108355917,3
470,108355917,4
58,108355917,2
834,108355917,3
77,108355917,4
185,108355917,4
731,108355917,5
380,106974389,5
10,106974389,3
866,106974389,3
640,106974389,4
317,106974389,4
910,106974389,4
47,106974389,3
776,106974389,4
501,106974389,4
831,106974389,2
807,106974389,4
539,106974389,4
857,106974389,4
630,106974389,4
179,106974389,3
885,106974389,4
131,106974389,3
470,106974389,3
416,106974389,3
12,106974389,4
347,106974389,4
2,106974389,2
412,106974389,4
0,106974389,4
32,106974389,4
250,106974389,4
145,106974389,5
621,106974389,4
79,106974389,3
26,106974389,3
325,106403737,3
156,106403737,4
817,106403737,3
789,106403737,3
279,106403737,5
559,106403737,5
444,106403737,3
768,106403737,4
506,106403737,4
178,106403737,5
769,106403737,5
424,106403737,4
659,106403737,5
31,106403737,3
265,106403737,3
749,106403737,3
402,106403737,5
702,106403737,4
873,106403737,4
342,106403737,4
318,106403737,4
144,106403737,5
198,106403737,5
278,105935039,3
472,105935039,3
416,105935039,3
904,105935039,3
609,105935039,2
562,105935039,2
457,105935039,4
815,105935039,5
878,105935039,2
387,105935039,3
894,105935039,4
473,105935039,2
291,105935039,4
566,105935039,5
3,105935039,5
839,105935039,2
98,105935039,4
813,105935039,3
275,105935039,4
540,105935039,4
371,105935039,5
865,105935039,2
462,105935039,4
228,105935039,3
319,105935039,2
374,105935039,4
602,105935039,4
13,105935039,5
658,105935039,4
767,107555169,2
780,107555169,2
676,107555169,3
740,107555169,1
869,107555169,3
406,107555169,3
474,107555169,2
572,107555169,3
454,107555169,5
483,107555169,3
691,107555169,2
349,107555169,4
862,107555169,5
355,107555169,3
169,107555169,3
746,107555169,4
38,107555169,4
27,107555169,2
154,107555169,2
399,107555169,3
632,107555169,3
721,107555169,3
64,107555169,4
652,107555169,3
235,107555169,4
183,107555169,3
583,107555169,3
514,107555169,2
188,107555169,1
415,107555169,2
201,107555169,3
101,107555169,2
791,107555169,3
168,107555169,3
373,107555169,2
809,107555169,4
283,106268558,4
137,106268558,5
237,106268558,5
485,106268558,4
10,106268558,4
657,106268558,5
141,106268558,4
519,106268558,5
688,106268558,5
102,106268558,5
86,106268558,5
134,106268558,5
637,106268558,4
827,106268558,4
776,106268558,4
329,106268558,5
899,106268558,4
411,106268558,3
663,106268558,4
416,106268558,3
83,106268558,4
192,106268558,4
147,106268558,3
495,106268558,4
754,106268558,5
870,106268558,3
163,106268558,5
878,106268558,4
387,106268558,4
894,106268558,4
907,106268558,4
908,106268558,4
541,106268558,4
291,106268558,4
839,106268558,3
684,106268558,5
98,106268558,3
601,106268558,2
172,106268558,4
197,106268558,4
901,106268558,4
323,106268558,5
813,106268558,3
275,106268558,4
882,106268558,5
545,106268558,5
735,106268558,4
160,106268558,4
593,106268558,4
6,106268558,3
190,106268558,5
840,106268558,3
526,106268558,4
631,106268558,4
661,106268558,4
250,106268558,5
145,106268558,5
590,106268558,5
599,106268558,4
225,106268558,5
875,106268558,4
675,106268558,4
687,106268558,4
772,106268558,3
333,106268558,4
895,106268558,5
310,106268558,5
170,106268558,4
820,106268558,5
670,106268558,5
787,106268558,4
756,106268558,4
463,106268558,4
75,106268558,4
662,106268558,5
906,106268558,5
229,106268558,5
536,106268558,5
430,106268558,4
121,106268558,5
621,106268558,4
368,106268558,4
79,106268558,4
26,106268558,3
494,106268558,5
346,106268558,3
783,106268558,5
92,106268558,5
569,106268558,5
339,106268558,3
70,106268558,5
312,106268558,4
421,106268558,4
708,106268558,3
804,106268558,4
624,106268558,5
718,106268558,4
853,106268558,4
184,106268558,3
39,106268558,4
245,106268558,5
273,106268558,5
256,106268558,2
686,106268558,3
417,106268558,2
542,106268558,4
224,106268558,4
893,106268558,4
372,106268558,3
707,106268558,4
842,106268558,3
20,106268558,4
517,106268558,4
180,106268558,3
487,106268558,4
320,106268558,4
78,106268558,4
710,106268558,2
371,106268558,5
171,106268558,5
579,106268558,5
215,106268558,5
711,106268558,5
305,106268558,4
260,106268558,5
782,106268558,4
332,106268558,5
493,106268558,4
166,106268558,5
729,106268558,5
513,106268558,4
97,106268558,5
660,106268558,5
292,106268558,4
175,106268558,3
507,106268558,5
80,106268558,5
212,106268558,5
617,106268558,4
44,106268558,4
903,106268558,4
250,106095026,4
145,106095026,4
590,106095026,4
599,106095026,3
875,106095026,3
675,106095026,3
772,106095026,3
333,106095026,3
895,106095026,5
310,106095026,4
170,106095026,4
820,106095026,5
463,106095026,3
536,106095026,4
79,106095026,3
494,106095026,3
346,106095026,4
70,106095026,2
804,106095026,4
624,106095026,4
718,106095026,3
853,106095026,3
372,106095026,3
408,106095026,3
707,106095026,3
20,106095026,3
441,106095026,4
517,106095026,3
371,106095026,5
292,106095026,4
80,106095026,5
844,106095026,5
617,106095026,3
44,106095026,4
903,106095026,4
258,106095026,4
780,107178254,3
725,107178254,4
869,107178254,4
4,107178254,3
454,107178254,3
788,107178254,3
156,107178254,5
849,107178254,3
399,107178254,3
632,107178254,4
597,107178254,4
202,107178254,3
403,107178254,4
559,107178254,5
768,107178254,3
471,107178254,4
509,107178254,5
254,107178254,4
506,107178254,3
178,107178254,4
19,107178254,3
174,107178254,3
268,107178254,4
400,107178254,4
424,107178254,4
659,107178254,4
567,107178254,5
17,107178254,4
31,107178254,4
554,107178254,4
265,107178254,4
433,107178254,4
375,107178254,5
577,107178254,3
702,107178254,4
873,107178254,4
342,107178254,4
318,107178254,4
701,107178254,4
841,107178254,4
528,107178254,4
755,107178254,5
165,107178254,3
589,107178254,4
144,107178254,4
218,107178254,4
498,107178254,5
551,107178254,4
561,107178254,2
365,107178254,3
198,107178254,4
236,107178254,4
413,107178254,5
206,107178254,3
743,107178254,4
546,107178254,4
301,107178254,4
651,106928886,3
676,106928886,3
740,106928886,3
422,106928886,3
869,106928886,5
406,106928886,3
4,106928886,4
606,106928886,4
474,106928886,4
195,106928886,4
454,106928886,3
483,106928886,4
480,106928886,3
437,106928886,3
691,106928886,2
349,106928886,2
732,106928886,3
156,106928886,5
89,106928886,4
862,106928886,4
355,106928886,4
905,106928886,2
746,106928886,4
38,106928886,4
623,106928886,3
27,106928886,3
154,106928886,3
399,106928886,4
632,106928886,4
789,106928886,4
721,106928886,5
252,106928886,4
652,106928886,4
694,106928886,4
280,106928886,3
654,106928886,3
300,106928886,4
183,106928886,4
583,106928886,3
863,106928886,4
514,106928886,4
182,106928886,4
46,106928886,3
188,106928886,3
415,106928886,3
202,106928886,4
101,106928886,4
591,106928886,4
73,106928886,2
67,106928886,3
324,106928886,4
791,106928886,4
382,106928886,2
236,106928886,5
672,106928886,4
843,106928886,3
556,106928886,3
14,106928886,3
571,106928886,4
276,106928886,5
21,106928886,3
911,106928886,3
552,106928886,4
785,106928886,4
607,106071787,5
550,106071787,5
315,106071787,3
50,106071787,2
444,106071787,4
471,106071787,4
509,106071787,5
178,106071787,4
19,106071787,3
174,106071787,4
400,106071787,4
769,106071787,3
424,106071787,5
659,106071787,4
155,106071787,4
567,106071787,5
521,106071787,3
338,106071787,3
31,106071787,3
375,106071787,2
342,106071787,4
879,106071787,5
841,106071787,5
755,106071787,5
165,106071787,4
589,106071787,4
218,106071787,4
551,106071787,5
198,106071787,5
236,106071787,5
413,106071787,5
206,106071787,4
838,106071787,5
329,106071787,5
278,106071787,3
420,106071787,5
603,106071787,4
682,106728177,3
148,106728177,3
123,106728177,3
904,106728177,4
720,106728177,5
781,106728177,3
576,106728177,3
613,106728177,4
595,106728177,5
23,106728177,4
622,106728177,3
192,106728177,5
655,106728177,5
250,106728177,5
145,106728177,5
9,106728177,5
590,106728177,5
599,106728177,5
875,106728177,2
675,106728177,4
687,106728177,5
333,106728177,5
895,106728177,5
310,106728177,4
170,106728177,5
820,106728177,5
463,106728177,4
75,106728177,5
906,106728177,5
229,106728177,5
536,106728177,5
430,106728177,4
121,106728177,3
368,106728177,5
783,106728177,5
92,106728177,5
569,106728177,5
339,106728177,4
312,106728177,3
708,106728177,5
804,106728177,5
245,106728177,5
273,106728177,3
224,106728177,4
517,106728177,3
180,106728177,2
487,106728177,2
516,106728177,2
78,106728177,5
710,106728177,3
171,106728177,5
209,106728177,5
215,106728177,5
57,106728177,5
794,106728177,4
467,106728177,5
513,106728177,5
266,106728177,5
660,106728177,4
507,106728177,5
69,106728177,5
844,106728177,5
44,106728177,4
910,105787348,4
851,105787348,3
47,105787348,4
535,105787348,4
326,105787348,3
807,105787348,4
909,105787348,3
857,105787348,4
264,105787348,3
508,105787348,3
161,105787348,4
520,105787348,5
798,105787348,4
179,105787348,2
108,105787348,3
304,105787348,2
185,105787348,2
693,105787348,3
107,105787348,4
72,105787348,5
297,105787348,3
843,105787348,3
556,105787348,4
829,105787348,4
793,105787348,5
899,105787348,4
361,105787348,3
663,105787348,4
442,105787348,4
28,105787348,4
243,105787348,4
14,105787348,2
781,105787348,3
576,105787348,3
610,105787348,3
855,105787348,2
595,105787348,4
394,105787348,4
778,105787348,3
703,105787348,3
23,105787348,3
387,105787348,4
432,105787348,5
840,105787348,4
526,105787348,5
605,105787348,3
2,105787348,3
0,105787348,3
16,105787348,4
661,105787348,4
452,105787348,5
634,105787348,5
32,105787348,3
401,105787348,3
750,105787348,5
250,105787348,5
145,105787348,5
225,105787348,5
875,105787348,3
675,105787348,4
670,105787348,5
756,105787348,4
75,105787348,4
662,105787348,5
536,105787348,4
621,105787348,4
494,105787348,4
783,105787348,5
92,105787348,4
569,105787348,5
718,105787348,4
853,105787348,3
39,105787348,4
647,105787348,3
547,105787348,3
224,105787348,3
372,105787348,4
20,105787348,3
441,105787348,3
517,105787348,3
487,105787348,2
516,105787348,2
320,105787348,3
78,105787348,4
710,105787348,2
171,105787348,4
209,105787348,4
215,105787348,4
552,105787348,3
364,105787348,3
897,105787348,2
493,105787348,5
166,105787348,5
728,105787348,4
729,105787348,4
513,105787348,5
266,105787348,4
232,105787348,5
97,105787348,5
660,105787348,5
292,105787348,3
231,105787348,3
175,105787348,3
469,105787348,5
845,105787348,5
146,105787348,3
507,105787348,5
330,105787348,3
69,105787348,3
80,105787348,5
477,105787348,3
212,105787348,4
844,105787348,5
617,105787348,4
502,105787348,3
44,105787348,3
903,105787348,4
869,106616366,5
4,106616366,4
606,106616366,5
632,106616366,5
789,106616366,5
597,106616366,5
721,106616366,4
300,106616366,5
73,106616366,4
719,106616366,5
864,106616366,5
237,106616366,5
666,106616366,5
912,106616366,4
504,106616366,4
640,106616366,5
60,106616366,5
888,106616366,5
805,106616366,5
764,106616366,5
535,106616366,5
798,106616366,5
357,106616366,5
383,106616366,5
461,106616366,5
303,106616366,5
574,106616366,5
674,106616366,5
423,106616366,5
72,106616366,5
176,106616366,5
566,106616366,5
631,106616366,5
71,106616366,3
910,106740382,3
60,106740382,3
776,106740382,5
888,106740382,4
835,106740382,4
764,106740382,3
326,106740382,3
539,106740382,4
909,106740382,3
625,106740382,4
629,106740382,5
233,106740382,5
240,106740382,4
811,106740382,3
369,106740382,4
790,106740382,5
443,106740382,4
857,106740382,3
264,106740382,5
508,106740382,4
161,106740382,4
739,106740382,4
351,106740382,5
426,106740382,3
295,106740382,4
673,106740382,4
189,106740382,5
520,106740382,4
357,106740382,5
251,106740382,5
193,106740382,5
458,106740382,4
151,106740382,5
383,106740382,5
219,106740382,4
461,106740382,5
303,106740382,4
885,106740382,4
131,106740382,3
470,106740382,4
130,106740382,4
574,106740382,5
674,106740382,3
107,106740382,4
423,106740382,5
194,106740382,4
72,106740382,4
176,106740382,5
216,106740382,5
297,106740382,3
222,106740382,5
731,106740382,4
316,106740382,4
843,106740382,3
556,106740382,3
549,106740382,4
848,106740382,4
663,106740382,4
661,106740382,5
215,106740382,4
208,106740382,4
269,106740382,4
745,106740382,4
305,106740382,4
431,106740382,4
398,106740382,5
260,106740382,5
782,106740382,4
841,10996,4
486,10996,3
278,10996,4
611,10996,3
361,10996,3
663,10996,4
301,10996,4
22,10996,3
525,10996,4
347,10996,3
730,10996,4
449,10996,5
392,10996,4
287,10996,5
239,10996,2
543,10996,3
656,10996,3
354,10996,2
706,10996,2
512,10996,4
82,10996,4
871,10996,2
187,10996,2
792,10996,3
186,10996,3
261,10996,2
683,10996,3
680,10996,2
62,10996,4
119,10996,4
436,10996,3
868,10996,4
238,10996,3
497,10996,3
679,10996,4
122,10996,3
690,10996,2
600,10996,4
548,10996,3
644,10996,4
358,10996,5
628,10996,3
227,10996,4
260,10996,5
332,10996,5
237,107230627,5
468,107230627,4
140,107230627,4
531,107230627,4
779,107230627,4
486,107230627,3
301,107230627,4
525,107230627,4
448,107230627,2
682,107230627,2
123,107230627,4
331,107230627,4
832,107230627,3
836,107230627,3
376,107230627,2
595,107230627,4
394,107230627,4
430,107230627,4
121,107230627,3
224,107230627,4
842,107230627,2
517,107230627,3
78,107230627,4
119,107230627,4
515,107230627,3
497,107230627,3
679,107230627,3
257,107230627,4
211,107230627,3
671,107230627,3
33,107230627,4
681,107230627,3
74,107230627,3
484,107230627,4
534,107230627,3
85,107230627,4
493,107230627,2
845,107230627,3
80,107230627,4
477,107230627,4
844,107230627,2
903,107230627,3
676,105829522,2
740,105829522,1
691,105829522,3
788,105829522,4
349,105829522,3
355,105829522,4
38,105829522,4
252,105829522,4
280,105829522,2
654,105829522,3
101,105829522,3
324,105829522,3
500,105829522,5
524,105829522,5
612,105829522,5
616,105829522,5
478,105829522,4
559,105829522,5
143,105829522,2
444,105829522,5
217,105829522,2
178,105829522,4
268,105829522,3
155,105829522,4
429,105829522,5
138,105829522,2
451,105829522,3
521,105829522,2
402,105829522,5
203,105829522,4
198,105829522,5
288,105829522,4
307,105829522,3
794,105829522,4
734,105829522,4
385,105829522,3
865,105829522,3
354,105829522,3
856,105829522,2
35,105829522,4
196,105829522,3
456,105829522,4
205,105829522,4
427,105829522,3
76,105829522,5
261,105829522,1
683,105829522,3
436,105829522,4
238,105829522,3
497,105829522,2
810,105829522,1
628,105829522,4
900,105829522,5
276,105829522,5
21,105829522,4
911,105829522,4
173,105829522,4
800,105829522,3
499,105829522,4
13,105829522,5
651,105941782,3
767,105941782,2
780,105941782,3
95,105941782,3
676,105941782,3
740,105941782,2
869,105941782,3
606,105941782,4
454,105941782,3
480,105941782,3
169,105941782,3
905,105941782,4
38,105941782,4
27,105941782,4
777,105941782,2
770,105941782,1
514,105941782,4
591,105941782,2
250,105941782,5
145,105941782,5
9,105941782,4
599,105941782,4
875,105941782,4
333,105941782,4
895,105941782,5
310,105941782,4
170,105941782,4
820,105941782,5
670,105941782,5
756,105941782,4
463,105941782,5
75,105941782,4
662,105941782,5
229,105941782,5
536,105941782,4
121,105941782,4
621,105941782,4
368,105941782,4
79,105941782,4
26,105941782,4
494,105941782,4
339,105941782,3
70,105941782,4
421,105941782,4
256,105941782,3
224,105941782,4
707,105941782,3
20,105941782,3
441,105941782,3
517,105941782,4
516,105941782,2
710,105941782,2
292,105941782,4
844,105941782,4
502,105941782,4
140,105791779,4
587,105791779,3
30,105791779,3
912,105791779,5
289,105791779,3
49,105791779,4
316,105791779,4
361,105791779,3
663,105791779,4
230,105791779,4
12,105791779,4
699,105791779,3
730,105791779,4
562,105791779,3
581,105791779,3
112,105791779,2
815,105791779,5
495,105791779,3
754,105791779,4
878,105791779,3
479,105791779,4
907,105791779,4
432,105791779,4
908,105791779,3
473,105791779,3
541,105791779,3
120,105791779,4
858,105791779,4
649,105791779,4
696,105791779,5
3,105791779,5
839,105791779,3
601,105791779,3
197,105791779,4
898,105791779,4
447,105791779,4
210,105791779,4
540,105791779,4
418,105791779,5
882,105791779,5
390,105791779,4
545,105791779,5
160,105791779,4
588,105791779,4
6,105791779,3
812,105791779,5
840,105791779,4
526,105791779,4
661,105791779,4
750,105791779,4
734,105791779,3
281,105791779,4
512,105791779,3
358,105791779,4
434,105791779,5
598,105791779,4
603,105791779,5
162,105791779,4
712,105791779,4
157,105791779,4
748,105791779,3
639,105791779,4
704,105791779,4
628,105791779,3
393,105791779,4
619,105791779,4
518,105791779,3
877,105791779,4
563,105791779,4
821,105791779,4
227,105791779,4
271,105791779,5
758,105791779,2
139,105791779,5
658,105791779,4
650,105791779,4
685,105791779,4
513,105791779,4
175,105791779,3
845,105791779,4
146,105791779,3
507,105791779,4
212,105791779,3
903,105791779,3
137,105978997,5
592,105978997,4
677,105978997,4
726,105978997,4
